pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,collision
17,17,21,29,188.32097678089104,75,21,52,0
1,1,7,6,291.6229483584992,32,29,17,0
7,7,2,12,104.7312671241844,50,28,45,1
19,19,10,19,59.8669516328165,34,13,41,1
15,15,4,0,142.24753419352433,60,40,59,1
6,7,0,0,328.5915086063438,83,46,20,0
12,13,23,13,294.19854419289743,54,5,64,0
14,15,6,4,171.21220932500404,11,86,52,0
8,9,5,14,238.4180869533699,19,87,35,0
11,11,10,17,139.05057730634772,34,69,60,1
9,9,12,20,285.0247332556525,83,14,16,0
1,1,11,16,56.39397298682483,1,75,41,1
18,19,16,22,245.39509493718683,8,37,40,0
3,3,18,22,199.6999105717369,51,8,44,0
7,7,18,26,282.99039842399907,63,54,44,0
14,15,20,23,201.48565611987144,61,63,63,0
4,5,16,2,173.21039891336878,59,21,18,0
13,13,5,29,128.58895376037634,23,29,22,1
11,11,8,4,191.84500317440416,25,87,53,0
7,7,14,8,113.0163083446664,64,25,9,1
19,19,22,2,334.6378559557833,92,69,13,0
5,5,13,22,239.1634675351906,21,30,28,0
5,5,14,20,304.5342184224617,9,63,30,1
14,15,22,12,253.54640219772529,38,72,21,0
4,5,15,29,164.1401062975095,65,63,17,0
1,1,7,23,343.18269964887554,88,68,18,0
9,9,9,28,193.36687943955465,71,53,19,0
11,11,14,3,203.59185338553556,63,3,36,0
9,9,21,27,209.30773716204143,82,38,27,0
10,11,14,15,97.23956571121576,91,52,31,1
7,7,2,7,219.66249569796005,92,39,6,0
13,13,23,8,219.28766531244256,22,23,1,0
0,0,10,27,222.26109705200687,27,34,7,0
8,9,9,0,182.65617600094492,80,82,59,0
0,0,1,18,163.61796331373856,92,61,45,0
9,9,13,25,143.6012272304648,12,79,8,1
5,5,10,28,184.22054333907943,83,21,58,0
12,13,4,27,78.23245680310484,75,20,38,1
2,3,16,14,297.07312816487024,49,11,19,0
5,5,5,16,255.27369829011312,39,67,9,0
0,0,20,0,80.97170560165593,89,44,22,1
12,13,7,24,156.40862435308838,90,74,47,0
12,13,12,2,215.4203814442172,69,86,22,0
9,9,7,29,124.82713601844029,20,62,44,1
6,7,4,20,139.77892614504768,90,57,41,1
14,15,19,3,69.10751190159895,7,53,23,1
19,19,20,6,136.87172024651335,47,26,20,1
10,11,9,24,337.51261354541066,99,27,44,0
1,1,8,24,79.2275732365631,18,19,15,1
12,13,1,18,276.4372431564914,84,90,5,0
19,19,9,13,349.03161175001725,48,47,31,0
17,17,6,20,280.39911542181113,38,48,46,0
1,1,21,24,183.8557033943148,48,30,56,0
10,11,18,24,139.2795422577687,78,81,57,1
17,17,3,8,296.86392850252315,97,36,29,0
11,11,2,18,77.19834197819279,24,21,21,1
12,13,2,9,284.4109394956774,76,10,41,0
9,9,14,11,278.1164034073809,96,6,18,0
10,11,9,10,83.39848821770684,69,95,17,1
17,17,11,9,259.16642982809435,35,20,58,0
3,3,0,9,178.98513286560197,55,98,1,0
8,9,21,22,322.760841838596,10,89,33,0
9,9,5,0,54.21384103819877,28,77,30,1
3,3,16,29,220.88971776034353,58,21,58,0
16,17,0,22,131.85659744471283,18,72,37,1
19,19,4,6,133.8982871122103,90,35,49,1
2,3,20,4,205.73910521439905,37,55,46,0
12,13,23,21,255.18537215271957,5,79,39,1
7,7,14,20,152.87232560270243,21,53,34,0
13,13,9,18,160.48901160926275,27,23,28,0
18,19,7,27,50.801016323856786,46,21,7,1
0,0,16,21,108.20656763452892,45,73,62,1
2,3,9,2,69.19258058072863,91,29,62,1
5,5,21,8,327.6082523547348,90,52,9,0
8,9,2,0,319.68464805173,5,41,54,0
17,17,12,17,221.8782394815768,67,3,13,0
12,13,7,24,232.1524155115155,90,36,45,0
15,15,2,22,216.6569702624005,43,89,62,0
12,13,22,29,96.11958168089232,42,94,4,1
13,13,20,28,80.50723849914021,0,10,27,1
18,19,16,20,274.1504512827197,55,31,23,0
13,13,1,17,294.28734587950703,22,23,21,0
19,19,23,15,108.88259961138525,31,26,31,1
10,11,4,20,82.6653421980086,53,38,48,1
0,0,2,1,271.70842085647956,21,27,1,0
16,17,22,27,326.7406384213786,4,22,15,0
3,3,8,26,220.5829720397676,65,17,46,0
16,17,10,28,145.64040103321156,43,93,28,1
14,15,0,2,80.86312829689469,79,27,58,1
8,9,14,1,265.4180021496267,64,78,19,0
15,15,14,22,109.92510996314724,83,76,20,1
11,11,20,9,338.4441294273738,69,7,34,0
17,17,20,23,129.3304191452438,85,12,55,1
1,1,10,14,191.55733873872785,8,59,36,0
8,9,0,0,331.37542262529024,71,8,62,0
11,11,19,29,337.52933407867124,86,57,10,0
16,17,14,23,338.2902057115361,0,31,22,0
6,7,11,0,319.74552640745657,89,17,36,0
16,17,5,19,50.92237718652686,91,29,10,1
3,3,20,5,151.13475417119392,15,2,55,0
11,11,16,27,201.78353236684035,6,62,41,1
9,9,13,16,112.3080257153149,40,74,25,1
1,1,5,0,59.636975554845314,92,87,41,1
3,3,5,10,91.60604274043652,10,90,16,1
9,9,10,19,71.34321077475899,80,68,16,1
16,17,17,21,205.19674714626473,30,39,58,0
9,9,8,6,315.39074401223235,12,75,65,0
9,9,5,11,65.6924490077916,26,52,50,1
0,0,1,23,169.4166380692905,20,15,62,0
17,17,15,18,335.4668795406147,99,30,12,0
7,7,5,2,90.00733139188667,45,64,41,1
19,19,6,28,81.90668578567947,95,43,29,1
5,5,5,24,126.07769602734932,55,48,20,1
18,19,21,29,330.9861773809478,78,89,29,0
3,3,13,8,169.49623006067398,77,69,41,0
11,11,18,12,150.0317614618331,74,7,12,0
10,11,11,24,271.61010234426243,43,20,1,0
5,5,0,25,103.52189336453768,67,37,57,1
10,11,5,25,175.09201671137245,30,68,26,0
2,3,0,14,224.7337021593433,56,70,57,0
3,3,3,23,168.14100915436163,46,87,32,0
19,19,10,17,148.7210655165582,60,25,46,1
1,1,9,4,216.53909149559453,69,13,47,0
5,5,3,7,328.5247464997396,65,81,58,0
8,9,21,0,318.23185041747604,5,0,15,0
7,7,23,24,180.65794067723965,60,39,32,0
7,7,15,4,231.3162444896863,34,11,17,0
4,5,12,15,261.87921029368,44,29,8,0
1,1,10,8,183.4673697662556,61,83,57,0
9,9,1,17,213.24928357587484,98,11,29,0
5,5,18,12,152.9307501440537,91,20,39,0
8,9,3,28,125.89130475019242,10,0,62,1
1,1,10,13,53.3128416137573,87,9,41,1
0,0,13,24,305.2258367493168,58,18,19,0
6,7,19,28,348.14781233688507,46,18,11,0
3,3,5,14,132.02335330227444,3,30,15,1
10,11,22,21,160.72840472933484,98,54,62,0
10,11,4,8,215.89198521310905,2,86,35,0
6,7,23,15,218.2329572751192,76,67,28,0
5,5,6,19,347.13754726199573,42,45,61,0
16,17,12,26,125.731356221878,65,27,30,1
5,5,21,2,334.42176681913173,5,13,32,0
19,19,16,8,130.33138462078617,82,81,10,1
8,9,0,10,226.60555815278028,53,99,32,0
7,7,1,4,147.57800149635227,69,31,2,1
18,19,23,27,169.79935456982426,69,10,8,0
4,5,12,12,165.89265189055155,62,27,31,0
2,3,7,1,145.1882336852371,81,45,41,1
4,5,13,5,56.035739569628376,50,98,38,1
17,17,13,7,312.1318612755233,22,8,31,0
9,9,15,21,71.40996965817962,14,36,41,1
3,3,21,2,280.3968578534204,22,13,50,0
4,5,4,21,82.09938554469319,7,68,41,1
1,1,15,8,251.0050192510492,0,47,4,0
16,17,14,6,269.80467748872024,42,49,26,0
15,15,21,24,98.6574819384953,74,8,1,1
11,11,17,23,320.3520476077591,93,95,38,0
0,0,1,23,58.17618591872442,75,79,6,1
16,17,2,11,316.40040295322933,94,77,28,0
13,13,7,29,69.02425178247037,6,24,53,1
16,17,9,29,262.22858882720885,33,58,60,0
18,19,21,10,166.50347594007226,76,51,51,0
1,1,3,0,346.13954553983865,93,88,36,0
9,9,15,21,257.6142983551533,30,28,11,0
0,0,2,13,131.15778940631117,22,88,63,1
11,11,23,29,85.50116870866769,39,92,18,1
0,0,13,19,190.90512793522387,53,17,64,0
17,17,9,0,228.58122671418175,69,83,49,0
1,1,14,11,250.0582329866461,90,23,38,0
0,0,5,27,252.98701455708823,26,83,42,0
15,15,7,27,53.60015730683156,76,79,27,1
4,5,0,6,219.11333330826008,93,50,20,0
9,9,22,25,263.72674242644035,72,14,45,0
10,11,10,28,146.2770696987658,81,30,61,1
3,3,13,16,68.13284050206742,73,84,46,1
2,3,11,14,250.12454489265951,83,83,45,0
15,15,14,9,316.91449669948486,82,12,51,0
12,13,22,9,262.2661257510178,87,63,21,0
10,11,6,16,316.96292913065855,81,53,7,0
6,7,9,17,325.0123258797654,92,70,27,0
4,5,20,10,169.83490334308416,89,74,48,0
11,11,1,12,77.7922735199121,47,90,1,1
13,13,19,13,297.38271013336396,54,18,17,0
17,17,19,21,260.6593478255015,57,8,20,0
15,15,23,27,112.12410141435576,98,17,10,1
0,0,9,21,232.21283254412404,82,3,58,0
18,19,15,19,73.65424619058926,31,59,24,1
3,3,19,2,119.04368412418565,78,43,54,1
8,9,5,8,111.46265633618512,37,71,45,1
3,3,6,8,71.41022983485573,62,96,45,1
1,1,15,25,55.46282967969736,50,81,29,1
19,19,15,29,312.3295982386051,32,47,54,0
14,15,2,25,257.1854459630677,45,47,35,0
3,3,0,13,334.03723750645605,50,58,18,0
2,3,3,26,90.27951025046625,63,16,39,1
12,13,13,24,116.583514839798,13,0,35,1
11,11,8,16,92.28577988776544,55,54,45,1
9,9,2,2,328.4698798652991,35,49,22,0
1,1,19,12,289.2588557618147,20,63,33,0
14,15,16,5,151.31168272705543,10,57,64,0
14,15,0,9,238.58260624073543,7,54,58,0
14,15,7,22,127.84061672340536,34,19,52,1
0,0,15,1,173.7977836465451,35,98,33,0
2,3,15,14,293.1165434543451,0,54,32,0
10,11,6,20,255.2347513905004,99,16,30,0
15,15,2,15,200.0586426100375,73,34,55,0
9,9,2,15,71.40814251709821,98,90,15,1
8,9,7,25,162.0208376362017,49,4,30,0
17,17,18,23,77.36912113463393,66,44,38,1
11,11,6,18,96.75687197982953,3,89,12,1
16,17,6,22,122.55752046318132,44,10,42,1
3,3,17,10,154.41838104602348,76,76,50,0
3,3,12,28,245.7489117118226,65,53,17,0
4,5,2,15,144.9081944014698,85,42,51,1
4,5,3,18,293.78031851239007,75,54,17,0
18,19,20,11,240.66959944681756,64,48,22,0
4,5,16,9,329.69135919559585,89,76,28,0
5,5,3,25,203.6804278722176,91,15,33,0
10,11,19,6,346.8567315054991,73,78,42,0
4,5,12,13,284.94126598679276,47,85,58,0
15,15,11,29,237.53739903698585,75,5,17,0
4,5,21,15,194.3313632503275,77,42,53,0
12,13,21,4,206.4964317886648,18,87,4,0
8,9,5,7,316.6125960262411,84,34,6,0
4,5,16,13,194.2852155780826,22,17,31,0
8,9,17,6,314.43454760118914,18,5,3,0
9,9,7,13,189.48513496172697,90,50,5,0
2,3,5,13,85.03167401364175,72,46,20,1
15,15,9,19,148.4056857530131,44,13,51,1
3,3,1,27,86.66745296769456,93,82,27,1
3,3,17,5,318.84218757836715,74,18,53,0
10,11,23,27,329.80922907090616,47,8,3,0
1,1,21,6,94.35607720581253,56,54,22,1
4,5,1,18,228.0648712388711,20,7,28,0
14,15,4,14,93.80557163488528,32,85,48,1
3,3,15,9,166.7208865857076,99,62,1,0
2,3,19,16,178.87375760689136,95,66,50,0
18,19,12,7,292.9140745430771,34,83,59,0
19,19,5,22,99.00752421628076,32,62,4,1
12,13,17,6,302.2895314102161,88,87,58,0
2,3,6,23,155.02539772501726,82,29,36,0
16,17,9,29,172.30456750739202,14,35,58,0
1,1,11,9,279.6082446426533,36,71,51,0
1,1,12,27,143.67309541500603,86,95,61,1
13,13,0,5,282.4230613397555,55,22,35,0
12,13,8,10,205.78583514697317,66,44,56,0
18,19,22,20,132.5295605676397,42,17,40,1
17,17,12,19,262.7824187538598,16,21,35,0
6,7,1,10,197.0788118133539,16,57,47,0
13,13,17,17,119.1941119703656,91,35,42,1
7,7,23,15,141.38815948217368,49,61,1,1
2,3,9,17,110.89822861293506,14,34,6,1
11,11,17,14,258.3063758990813,83,20,61,0
19,19,3,29,213.01847509402603,19,80,40,0
15,15,20,7,90.4470891723968,25,89,7,1
4,5,17,12,338.65921978410495,11,42,48,0
4,5,4,19,254.4160955480397,64,36,50,0
4,5,7,2,281.9624692165305,85,14,53,0
4,5,1,2,186.0637568153844,65,68,64,0
12,13,11,28,290.8850206167495,4,41,46,0
1,1,3,11,216.16926122657844,52,44,45,0
12,13,7,27,331.5078871050956,38,56,24,0
11,11,7,23,85.5225921127506,82,61,34,1
3,3,19,8,238.785643768766,7,76,14,0
0,0,7,14,100.09190961021352,7,78,43,1
4,5,7,24,327.22117402803366,8,21,2,0
3,3,5,27,260.70083116415935,12,12,8,0
13,13,23,22,245.71437313404317,31,29,9,0
11,11,14,12,235.88757607201285,12,32,47,0
16,17,22,17,224.68445226773707,24,53,58,0
0,0,7,18,237.47961459046343,30,5,39,0
7,7,6,21,139.56970730186592,37,52,26,1
2,3,21,26,70.17661152705398,16,10,26,1
4,5,9,5,125.0868530489065,97,74,57,1
16,17,7,27,78.85668597059981,33,63,40,1
9,9,22,18,302.6545712155388,26,98,55,0
7,7,10,6,150.3455514565832,36,77,31,0
7,7,17,23,145.66461371957524,67,33,34,1
15,15,11,6,342.49980144011414,3,12,60,0
18,19,8,10,225.9830197908649,90,97,39,0
18,19,16,3,161.01739009566091,52,96,17,0
14,15,22,14,123.43700253957198,24,48,52,1
16,17,21,5,106.23106090133602,94,43,62,1
14,15,19,27,68.39987732965875,73,42,9,1
3,3,3,21,255.59928338119047,42,36,27,0
0,0,23,0,234.5165672401029,36,97,53,0
10,11,5,15,243.5781177939028,22,24,8,0
5,5,19,3,295.76600572371234,73,29,63,0
17,17,12,12,162.2651154916065,76,41,40,0
15,15,21,11,84.44121043388196,0,15,24,1
16,17,19,27,113.53010191109828,83,36,29,1
11,11,14,16,164.31385703514547,33,4,31,0
5,5,19,0,212.80426111310013,83,96,48,0
18,19,10,19,251.70573489645977,1,28,32,0
1,1,2,6,108.9483613677571,69,21,44,1
5,5,2,18,88.03648926900013,54,32,10,1
10,11,14,27,291.9768956043231,28,37,65,0
16,17,1,2,201.64257580074332,24,97,42,0
6,7,6,27,119.7977237304313,78,94,46,1
12,13,11,27,300.0286679012738,79,80,24,0
6,7,15,9,74.93229573515063,96,95,28,1
11,11,9,16,313.4313280577709,91,4,52,0
9,9,11,10,57.18179289877408,18,93,11,1
9,9,12,20,315.97089309306887,80,75,16,0
18,19,1,20,277.852076891858,74,47,38,0
14,15,9,5,138.26419657032585,8,43,34,1
14,15,7,17,137.29316235274052,69,91,49,1
17,17,12,3,181.0060187109567,31,19,28,0
3,3,22,17,130.22298377297162,37,45,37,1
9,9,19,11,174.33908435061844,47,31,41,0
15,15,8,17,177.88616650608307,59,55,47,0
11,11,23,23,154.8028676494274,53,10,24,0
0,0,4,28,260.95999691007034,92,86,2,0
14,15,10,25,53.40051963577647,68,33,14,1
16,17,19,5,93.24843926028716,77,58,17,1
0,0,21,28,96.74735684448753,72,8,2,1
0,0,23,12,243.45975698355184,90,17,63,0
2,3,11,15,218.43485987336305,70,74,56,0
3,3,3,20,347.0955161395603,28,67,48,0
1,1,14,19,235.226235570079,98,72,52,0
15,15,19,16,83.9958477063893,37,19,37,1
1,1,22,2,341.3337370533887,29,8,40,0
1,1,18,17,239.51592913757565,27,89,9,0
17,17,16,0,81.56534807505287,34,11,28,1
2,3,19,15,162.68644767884726,66,29,28,0
18,19,11,16,180.23186804848012,78,12,29,0
19,19,5,20,118.38604867757336,45,30,19,1
10,11,4,9,337.17047515678,63,61,17,0
3,3,7,3,282.3412111657047,99,12,43,0
19,19,10,22,222.04126338868036,36,58,52,0
6,7,23,1,335.7802916858172,95,55,1,0
18,19,23,1,82.15195151634667,42,10,17,1
0,0,17,24,199.0003593476503,35,62,54,0
1,1,2,16,183.7941434670035,92,22,48,0
8,9,7,0,182.7945910458492,15,99,19,0
0,0,9,4,68.32985505117347,41,58,13,1
10,11,1,14,82.31152523339325,25,30,6,1
16,17,12,2,306.46640822485693,18,45,54,0
16,17,10,15,123.90170219202236,94,97,54,1
2,3,15,18,227.96559790771644,23,80,18,0
12,13,16,19,263.2050337300495,59,41,33,0
2,3,20,1,227.4133118746104,77,71,46,0
9,9,19,19,135.86984619169655,56,98,50,1
2,3,23,13,219.46265063753373,51,0,42,0
1,1,21,27,193.17781378083683,77,20,38,0
19,19,16,12,349.6248870749639,46,97,23,0
14,15,7,25,141.06097567094554,43,65,18,1
14,15,9,7,334.29409145788844,28,46,51,0
19,19,9,20,279.64969679450854,41,43,33,0
17,17,10,8,82.60398571695262,94,75,46,1
14,15,21,13,133.76747079045467,83,21,50,1
13,13,18,10,339.3291094380806,95,20,39,0
4,5,16,16,330.75854470242723,93,15,22,0
13,13,12,13,105.58743672506134,55,29,31,1
14,15,0,7,255.4547439968125,45,18,31,0
3,3,18,11,343.5533434400301,73,10,56,0
12,13,14,29,107.3145315949842,52,85,36,1
19,19,11,8,329.1021982688436,44,27,42,0
9,9,3,12,283.1872069355461,4,86,53,0
17,17,20,0,63.76044531398507,72,66,53,1
9,9,2,21,317.7501196512995,15,18,11,0
7,7,9,5,321.64432368478697,55,37,61,0
8,9,19,4,114.84375209284458,41,36,56,1
7,7,23,27,308.95868673513024,91,27,12,0
15,15,4,15,149.7349776491856,96,58,15,1
8,9,18,28,217.65578328521508,89,92,40,0
19,19,5,6,186.750316544698,70,22,9,0
19,19,23,5,312.1824033064415,43,56,5,0
3,3,5,12,55.87603620587019,25,91,6,1
15,15,21,12,265.74498324196827,24,41,5,0
1,1,5,7,97.05352671984409,4,22,11,1
6,7,5,11,167.25746077710747,3,24,10,0
1,1,23,28,129.01623943103877,31,11,9,1
15,15,13,10,101.22418803112224,31,9,9,1
5,5,1,25,84.57940795529046,23,16,52,1
7,7,8,0,147.5818826314923,51,31,12,1
0,0,13,3,220.82571376104167,95,5,63,0
19,19,18,22,84.56083060883707,11,58,12,1
0,0,20,15,348.0219538158018,61,15,22,0
5,5,8,8,327.6554749294228,95,49,36,0
0,0,10,4,272.5078155354619,27,2,19,0
18,19,5,16,325.9997709108906,45,90,40,0
9,9,17,23,209.2036644071661,75,40,14,0
9,9,5,4,279.63997441072615,88,69,28,0
16,17,17,6,252.42579926988105,59,28,43,0
12,13,14,10,259.26902564452536,95,36,10,0
15,15,5,8,229.56052212844097,83,23,15,0
14,15,6,18,226.30266882357523,35,70,36,0
16,17,2,17,327.9695920733895,28,40,1,0
10,11,18,6,171.00767908721338,13,31,18,0
4,5,9,1,142.08638634491163,51,30,35,1
3,3,12,29,292.19027113668744,43,73,10,0
18,19,8,23,86.11065108016653,4,2,36,1
9,9,9,15,172.05906635940477,4,89,22,0
9,9,21,26,259.0510685784117,55,96,8,0
7,7,2,1,253.15958670537108,77,73,34,0
14,15,13,3,83.44534215295552,40,17,10,1
6,7,20,26,348.42903998046387,67,77,33,0
18,19,5,6,207.61193819469383,15,8,10,0
4,5,6,14,69.03800269267491,21,14,30,1
2,3,8,1,208.09727213134585,54,50,30,0
15,15,4,11,149.7491022742396,27,14,58,1
2,3,13,16,182.28647930048953,25,56,46,0
0,0,5,4,112.06693020186806,12,94,54,1
0,0,1,15,270.1818366926816,5,95,21,0
3,3,20,5,310.7632118313593,14,89,19,0
7,7,17,6,336.6911440909923,55,47,17,0
0,0,22,11,102.63677098909368,47,65,23,1
5,5,14,28,151.2486413613039,76,35,58,0
12,13,10,24,132.7257217369989,73,5,55,1
1,1,5,14,264.0296074023605,76,19,35,0
8,9,3,21,202.98620990577209,49,3,61,0
11,11,16,11,199.82792025506453,22,73,38,0
12,13,3,1,272.73789631717426,1,62,31,0
12,13,19,3,261.20615821166746,4,32,47,0
15,15,17,19,114.1580017948142,40,5,48,1
1,1,2,25,267.1345071273368,80,14,33,0
2,3,12,22,284.79923575535435,91,68,50,0
16,17,7,4,281.9896916420811,25,57,56,0
11,11,22,27,211.7760549805128,13,62,24,0
13,13,11,14,322.1471342928878,37,89,35,0
17,17,11,2,203.66601524743265,95,19,5,0
4,5,21,19,104.08286701339628,92,44,16,1
16,17,17,2,97.66647655637102,34,60,65,1
17,17,22,10,120.49566271491716,93,15,13,1
9,9,7,20,209.0835262658713,40,30,47,0
5,5,7,29,179.9692693098338,80,23,9,0
2,3,2,25,222.84328925060967,23,68,47,0
6,7,20,9,79.90455408906669,82,85,28,1
8,9,18,10,279.8388671359692,86,88,62,0
15,15,14,9,105.63663530680368,47,86,35,1
15,15,5,24,133.5631871427392,25,5,46,1
13,13,20,22,279.6987922256616,4,86,51,1
6,7,17,2,81.18308601910465,66,29,45,1
5,5,7,16,287.90306033090303,26,31,52,0
2,3,11,21,284.26474071993175,31,79,6,0
3,3,0,4,269.9948309354357,35,21,5,0
4,5,21,1,320.27982456506874,40,14,39,0
12,13,6,9,288.72682499247,54,58,36,0
17,17,13,6,84.26697302618092,88,42,35,1
18,19,19,24,145.5292705449659,2,13,42,1
7,7,21,14,165.30603631213427,74,64,10,0
3,3,15,14,85.22287997997732,17,87,22,1
1,1,9,6,160.7474031895823,54,97,11,0
17,17,21,28,212.2336848172734,86,43,17,0
6,7,18,18,204.58834643943425,96,72,57,0
12,13,15,29,295.1824800114221,38,3,51,0
6,7,14,25,55.741699291589775,40,89,20,1
5,5,10,14,93.8749120643233,98,98,34,1
0,0,15,4,309.7865621511937,73,33,21,0
10,11,15,23,187.594908021065,4,27,28,0
19,19,11,9,109.94787780146322,22,75,47,1
14,15,15,25,236.00385221692108,85,79,4,0
11,11,0,22,64.01396919711907,69,35,51,1
15,15,2,16,222.34596846455057,85,59,3,0
18,19,3,14,224.51593087836227,35,94,24,0
11,11,13,29,183.58678132809948,10,34,10,0
1,1,4,15,339.46445923965115,19,0,41,0
16,17,10,23,277.6347007962139,97,95,1,0
15,15,17,4,190.13340198590305,66,91,38,0
14,15,23,20,245.45344948712767,47,11,29,0
5,5,13,7,182.3186552208363,48,97,58,0
7,7,2,9,94.78683980016596,9,85,33,1
2,3,8,20,173.1380562009225,18,6,40,0
11,11,17,14,319.0484905222688,76,77,6,0
3,3,14,28,302.0776112189383,30,97,33,0
14,15,13,1,289.53326878186357,73,72,46,0
8,9,4,20,284.5718679862166,56,22,8,0
5,5,18,13,275.79397961678364,86,0,38,0
15,15,16,13,101.83729615287366,89,74,40,1
19,19,21,10,78.34246604287478,12,5,58,1
1,1,18,25,186.91801859597115,97,7,1,0
14,15,19,17,116.33617569254476,76,61,13,1
13,13,1,26,282.2627420337649,65,8,50,0
4,5,5,20,66.26028844069114,50,49,65,1
5,5,18,7,50.27580588244847,39,31,46,1
4,5,13,24,146.01701434992006,59,41,4,1
5,5,11,20,261.63203600405427,57,64,38,0
11,11,6,18,348.1858838121157,66,88,40,0
17,17,4,3,311.1137197109511,27,22,30,0
19,19,3,13,54.36179610330364,16,1,12,1
7,7,3,19,293.3071520227669,8,11,53,0
15,15,14,0,241.39269978662844,21,84,39,0
4,5,7,27,303.8583131182831,61,92,45,0
16,17,2,13,185.118453048436,31,79,31,0
4,5,9,23,106.46315437429833,53,4,52,1
9,9,21,2,199.09328447876985,41,46,5,0
13,13,23,25,313.5202031475273,65,82,31,0
9,9,19,17,313.1262524994491,33,28,36,0
15,15,3,13,325.54522832206686,35,74,65,0
19,19,8,24,275.2711989783885,98,69,57,0
18,19,4,26,198.77297697960412,83,7,40,0
14,15,4,15,248.97113380843288,77,25,13,0
0,0,19,14,306.75165894032443,53,21,16,0
19,19,3,12,123.94480593785256,26,50,55,1
6,7,13,4,178.5372220653731,86,99,43,0
6,7,6,25,172.76944338217348,46,10,45,0
16,17,17,13,238.18647618600747,48,47,61,0
14,15,12,25,156.66226691972258,59,97,43,0
6,7,12,16,272.2950729223402,30,28,40,0
1,1,0,9,91.37238722547878,83,82,1,1
10,11,20,4,220.85432746031805,85,32,13,0
11,11,7,6,305.3103671481954,6,2,17,0
10,11,0,17,338.43113989069406,80,30,65,0
4,5,11,16,213.8782800997444,10,43,28,0
0,0,7,1,341.67917926346763,22,56,42,0
4,5,11,1,102.90626717248172,85,5,35,1
11,11,5,9,268.05841037526636,64,19,21,0
5,5,3,12,106.63630906625517,88,65,35,1
9,9,3,15,225.93671993132511,53,23,37,0
14,15,0,11,274.1093873214758,9,76,64,0
17,17,2,1,226.4719743661584,89,69,46,0
2,3,2,9,175.3099059752873,15,87,56,0
1,1,13,13,343.35029869017643,47,35,54,0
11,11,6,24,310.4572179453207,12,79,29,0
0,0,5,24,321.8868648505218,95,2,30,0
9,9,5,20,315.6307154529243,70,22,48,0
7,7,8,10,278.2410031625858,93,97,29,0
18,19,22,10,274.0723860323964,72,77,59,0
17,17,19,0,299.7786200405135,42,87,54,0
1,1,16,7,271.1705859066022,56,49,25,0
12,13,1,12,97.96307441463333,94,33,16,1
0,0,15,23,73.23138398866904,99,59,31,1
8,9,5,26,131.60257931373235,11,78,42,1
13,13,19,11,255.9873432526317,62,7,5,0
10,11,3,5,281.2269908887255,89,11,6,0
16,17,23,3,264.8179098031616,38,86,39,0
19,19,10,26,252.25941846870543,1,34,8,0
2,3,17,11,226.51333868594787,72,61,2,0
14,15,6,20,138.88905736883808,74,87,8,1
5,5,6,18,85.49508671127096,3,96,39,1
15,15,9,21,121.84686849428827,8,26,64,1
13,13,18,11,178.15408927523137,99,84,55,0
18,19,20,14,346.7821497195823,32,15,6,0
1,1,7,10,327.94102443689553,47,31,39,0
11,11,9,15,251.49336206355625,56,69,60,0
4,5,23,22,260.2611783642207,94,85,38,0
0,0,6,20,119.9183798433994,85,5,61,1
6,7,11,8,113.66137265967411,69,37,18,1
3,3,2,25,344.3810306678353,64,60,57,0
11,11,11,9,244.10122132346976,38,26,54,0
17,17,18,25,283.5401827971219,45,61,57,0
12,13,12,6,245.61623998549103,89,2,43,0
14,15,11,28,165.32041984693177,91,21,52,0
5,5,20,8,284.70813129071547,68,47,6,0
17,17,1,19,246.1337174924771,97,24,8,0
15,15,10,26,77.48389132596935,8,89,5,1
13,13,19,8,58.43496733005862,38,12,64,1
2,3,8,8,318.87114623170703,96,2,34,0
0,0,18,19,51.7006550686496,29,64,40,1
15,15,0,15,194.59486676372777,44,31,45,0
8,9,19,14,111.18812535123207,77,51,49,1
13,13,9,26,142.61728625266363,41,50,23,1
6,7,7,14,243.036071161146,39,15,55,0
5,5,17,14,289.8340899031268,3,45,43,0
16,17,4,25,71.3966901315367,20,16,52,1
1,1,4,15,259.0713499024082,37,80,45,0
14,15,16,10,345.3360104804281,21,30,51,0
15,15,4,16,291.2680409445053,88,51,53,0
5,5,4,1,330.0213561078216,65,89,34,0
11,11,11,23,61.21131534783062,51,74,9,1
19,19,2,2,225.95539508130963,42,51,57,0
13,13,19,16,141.91149252426374,54,68,51,1
17,17,21,28,264.23374394832297,32,76,19,0
17,17,5,9,128.90739297367844,61,64,45,1
14,15,22,24,297.1520494622604,16,52,55,0
16,17,18,17,286.5988923377089,22,43,61,0
13,13,3,3,267.45063409498005,46,9,65,0
3,3,9,19,237.7052916717026,20,79,41,0
7,7,21,7,66.72374377870494,50,12,45,1
16,17,10,6,181.7359354287479,37,33,42,0
7,7,21,12,97.48927205177276,94,39,58,1
8,9,22,5,86.09023948791788,58,32,15,1
1,1,6,15,155.3648347623814,32,54,12,0
16,17,2,27,71.57997755717149,16,15,3,1
5,5,9,12,340.29440092755004,73,81,34,0
18,19,16,6,56.77176999045429,92,84,51,1
5,5,16,13,338.36477682397185,30,23,17,0
19,19,11,23,127.92309809069056,69,18,36,1
13,13,15,15,92.42407137294376,75,84,63,1
5,5,20,14,282.0266637858227,61,86,5,0
