pilot_name,team_name,track_city,dnf_percent,avg_speed,collision
10,11,3,20,240.1758812140328,0
5,5,1,6,137.36783767303504,1
3,3,0,12,187.58884277098576,0
8,9,21,3,193.39383228746723,0
5,5,11,9,178.84027676433004,0
15,15,20,29,298.12948442099645,0
0,0,17,15,289.6951681755127,0
0,0,4,29,111.23727497257684,1
12,13,21,8,220.37659067752284,0
9,9,18,26,130.002496485229,1
11,11,11,2,275.56548417392645,0
3,3,14,0,116.7096554239556,1
2,3,10,13,136.113674728975,1
5,5,14,28,170.76928498991631,0
1,1,2,10,193.3074070617051,0
3,3,5,12,102.685644669066,1
7,7,4,6,186.8093169792853,0
14,15,7,25,203.64007512896808,0
8,9,23,7,247.8599539828215,0
4,5,13,14,79.38817952058078,1
19,19,12,28,296.36526154038444,0
9,9,23,25,209.45423010350123,0
4,5,8,17,267.1675360380477,0
9,9,0,16,343.93758432730385,0
0,0,19,20,202.33067763894692,0
12,13,19,20,140.35210422839498,1
17,17,8,27,221.52460977442956,0
16,17,2,22,62.970851662157735,1
17,17,21,0,326.27299427667367,0
1,1,16,29,248.8468446635472,0
1,1,7,17,116.02090000992123,1
7,7,18,19,130.51405799279135,1
15,15,15,7,79.1480091865294,1
3,3,6,0,204.11647123175655,0
9,9,0,13,187.2890182953657,0
11,11,16,24,256.3383996582284,0
2,3,20,29,102.1630778167726,1
16,17,5,4,292.8745432364979,0
6,7,1,22,147.7296579006021,1
17,17,8,9,286.9002000361655,0
18,19,2,12,319.2636655451307,0
4,5,8,11,209.88103751287952,0
17,17,21,24,163.18941911784083,0
2,3,9,21,223.72941853245763,0
7,7,19,7,192.6992011745114,0
11,11,10,6,146.24942318210222,1
10,11,5,12,319.556222502038,0
12,13,20,4,317.7406339472617,0
4,5,19,4,246.76258532841553,0
9,9,16,24,199.9590331013677,0
14,15,9,19,228.26368742754383,0
8,9,8,16,174.97758654104882,0
13,13,8,26,292.1834473811455,0
4,5,9,22,259.61120337706734,0
10,11,12,25,209.46174090510223,0
18,19,5,25,53.56692562046316,1
18,19,12,2,349.61098011984114,0
17,17,14,16,269.8327406567219,0
7,7,19,24,250.79118208905507,0
1,1,10,29,312.21908603470564,0
17,17,7,16,58.72873177816679,1
15,15,10,11,237.9124704672112,0
7,7,11,17,204.05571087969653,0
5,5,9,0,266.3342737930966,0
15,15,17,18,70.93436556465757,1
1,1,0,1,335.3101408513752,0
8,9,4,1,274.43178077121905,0
8,9,1,1,116.77440596582386,1
8,9,5,24,259.5135411147226,0
14,15,7,21,203.98184681034576,0
17,17,5,24,202.69955299276015,0
5,5,13,26,269.8248840188894,0
0,0,5,18,257.64226993932647,0
4,5,5,8,173.24337572402942,0
7,7,17,12,101.2438356295575,1
1,1,5,3,239.7143853557074,0
9,9,0,21,171.147699662593,0
7,7,21,20,79.65239115878548,1
14,15,5,19,289.7573857948304,0
14,15,15,17,279.45522339186454,0
2,3,14,18,168.81902733479816,0
0,0,23,19,169.29799815554293,0
1,1,23,22,115.91909090472356,1
13,13,22,3,344.45079278836835,0
11,11,11,19,201.7930236932415,0
8,9,22,12,62.90676083860341,1
17,17,23,24,246.18341385802364,0
18,19,0,2,129.877023021235,1
1,1,5,9,215.8360812465034,0
16,17,14,16,233.08967300724845,0
7,7,2,21,200.3211202667612,0
17,17,12,22,77.2831089793741,1
1,1,19,28,56.67494402637057,1
19,19,2,5,161.93391596440304,0
17,17,17,15,285.51476771196286,0
8,9,9,14,345.2980567420231,0
0,0,10,5,97.53308561939755,1
10,11,3,28,97.0385188884336,1
6,7,3,15,319.28885131372243,0
12,13,5,8,345.94106608805953,0
9,9,17,11,246.65395577952788,0
17,17,11,18,160.34501632265997,0
2,3,4,22,125.50198118853004,1
19,19,17,11,316.92832974360846,0
5,5,17,11,183.0073548959548,0
18,19,13,10,345.15295768983873,0
16,17,23,23,312.22037905785464,0
7,7,4,15,143.4085629634842,1
4,5,6,3,226.0128754775077,0
10,11,9,12,275.8497473427021,0
12,13,14,18,159.45740267052665,0
9,9,23,24,64.87804783129434,1
18,19,17,10,166.23515395847178,0
4,5,17,28,170.42401463704212,0
6,7,20,27,282.5157033855999,0
3,3,0,26,197.27810110555723,0
8,9,20,3,260.0180265425684,0
6,7,11,16,166.2177577547515,0
0,0,2,12,270.44796650934103,0
8,9,14,15,75.64536779654347,1
8,9,23,6,109.833802909412,1
13,13,10,6,133.71207898870492,1
5,5,21,18,58.225539837274944,1
18,19,3,28,160.71568040839523,0
6,7,0,7,280.98921882650234,0
5,5,18,10,153.09075005654938,0
16,17,7,2,109.36184483929044,1
1,1,20,24,137.3010804334145,1
14,15,17,20,143.94569070501305,1
15,15,21,1,312.05215832800985,0
16,17,23,9,324.6491049173717,0
2,3,0,26,180.56897447651627,0
3,3,14,21,153.84316608860576,0
17,17,22,26,122.76311756096412,1
18,19,12,22,194.73564018038076,0
14,15,1,24,110.41728128799832,1
4,5,3,13,335.65742296875004,0
1,1,12,5,182.369239446938,0
6,7,3,22,348.52365309643926,0
2,3,1,21,323.7231306350556,0
10,11,15,23,263.4470287150172,0
2,3,2,9,128.88150662494076,1
1,1,1,3,72.94110947085242,1
5,5,0,15,292.3530408405357,0
19,19,21,27,272.0327984423233,0
2,3,23,17,293.6637862316713,0
11,11,3,9,294.69322066467583,0
15,15,18,24,72.89338791887192,1
15,15,7,18,73.04321886356851,1
19,19,12,24,211.57714380369617,0
18,19,0,13,234.5508058130696,0
0,0,15,20,175.3775890449874,0
7,7,17,16,150.50070978867356,0
19,19,21,11,305.3546449691444,0
17,17,3,4,61.12979575086147,1
11,11,8,25,56.74802526323145,1
0,0,4,25,309.49146201732606,0
19,19,5,5,206.32243418866344,0
13,13,4,28,262.56781623784036,0
19,19,18,6,116.15663053493545,1
6,7,8,26,333.8529692969827,0
5,5,18,29,67.32618878552418,1
19,19,10,9,284.3476911975301,0
15,15,3,21,179.48482623119767,0
11,11,21,0,309.3375372954472,0
5,5,16,5,334.75523035509804,0
3,3,21,10,101.6101010945554,1
12,13,8,4,242.1923349680491,0
5,5,15,14,339.82640490934716,0
15,15,11,0,302.58414827045453,0
2,3,2,25,175.60310355850945,0
2,3,20,9,183.5279579262032,0
5,5,9,8,268.4916280887891,0
12,13,5,13,160.44383358522137,0
9,9,23,27,248.8173230189867,0
16,17,23,15,217.76538455978047,0
17,17,5,16,82.63548278533082,1
15,15,18,22,67.95318554430352,1
13,13,1,2,270.161317223184,0
12,13,3,28,244.29704531518937,0
7,7,2,7,201.5858074692384,0
15,15,23,17,190.3295113189864,0
19,19,21,17,67.0910592824498,1
14,15,0,14,123.11482312578546,1
4,5,22,0,109.39343493253256,1
17,17,15,13,165.57723435220126,0
5,5,4,1,129.9405213323178,1
4,5,15,14,289.4520689167838,0
12,13,20,13,349.49076764098334,0
6,7,0,21,154.3386956017102,0
17,17,18,5,306.62791336070916,0
4,5,6,14,229.1615924363165,0
2,3,15,21,286.791471521373,0
1,1,16,27,219.7656024746068,0
3,3,11,7,325.3279711861932,0
5,5,0,21,174.47403229681146,0
3,3,13,9,293.92044291825084,0
12,13,6,17,186.48553622695687,0
12,13,7,14,186.12558275666285,0
7,7,6,26,325.74935716152817,0
7,7,22,19,116.28655752928228,1
10,11,6,10,209.7202317993662,0
4,5,13,7,201.07063800907375,0
6,7,19,2,259.81837765348587,0
11,11,9,8,60.074915871593944,1
9,9,21,25,56.63874690215511,1
14,15,11,20,232.17084374273503,0
2,3,13,18,79.01366642845169,1
10,11,12,11,168.68286900146686,0
17,17,4,18,190.71963071814116,0
0,0,1,0,155.9038156673137,0
16,17,0,1,142.89625065948894,1
11,11,3,10,209.91035847158452,0
7,7,19,29,309.3365709626084,0
2,3,6,11,285.95303103745795,0
2,3,10,4,316.0302184386757,0
11,11,20,1,58.634597912255046,1
19,19,3,27,310.6590329913433,0
0,0,16,1,323.36577731195155,0
8,9,11,8,85.89866353239879,1
0,0,12,25,293.7624612244117,0
15,15,16,13,240.71310899849036,0
13,13,13,21,176.26759990276312,0
4,5,9,14,316.8875820325564,0
0,0,9,11,111.07888753027304,1
11,11,7,14,75.3614139540279,1
9,9,17,15,52.65868707742738,1
9,9,16,17,119.43179575994547,1
14,15,1,24,110.41728128799832,1
4,5,20,13,130.8189804152271,1
2,3,9,7,114.10447176630024,1
1,1,10,24,60.59462808803048,1
18,19,6,17,88.47345207425084,1
11,11,16,9,108.92276656551552,1
10,11,11,10,119.17341282127386,1
1,1,8,9,65.92315282334121,1
8,9,4,15,67.03196473670802,1
14,15,2,0,123.32179151309582,1
1,1,23,22,115.91909090472356,1
1,1,3,7,126.44784407480483,1
14,15,7,18,58.71131627449018,1
2,3,12,15,89.84578857329048,1
1,1,8,15,114.85532085717264,1
2,3,23,0,70.37138736731346,1
11,11,19,9,82.46482699290071,1
14,15,1,24,110.41728128799832,1
8,9,1,1,116.77440596582386,1
5,5,21,12,52.82704803042368,1
14,15,2,12,122.19455098175484,1
17,17,5,16,82.63548278533082,1
4,5,5,29,84.41780573255653,1
12,13,0,15,55.384998524770104,1
4,5,13,14,79.38817952058078,1
11,11,1,23,57.176558793898366,1
8,9,14,15,75.64536779654347,1
10,11,6,23,59.189053522146,1
10,11,10,6,83.69441140674562,1
12,13,8,10,75.76960398445478,1
16,17,7,2,109.36184483929044,1
11,11,21,24,114.0845169938883,1
9,9,11,13,55.313793574697186,1
18,19,5,25,53.56692562046316,1
8,9,4,17,103.20677722992396,1
2,3,10,13,136.113674728975,1
11,11,21,24,114.0845169938883,1
5,5,12,3,50.72634502083856,1
6,7,10,3,50.65872420808898,1
10,11,6,23,59.189053522146,1
15,15,0,19,140.39688479484047,1
2,3,13,5,80.09751971023145,1
6,7,0,14,54.11935220103481,1
3,3,7,0,82.70638360350729,1
0,0,1,8,140.97113645448312,1
3,3,17,12,138.11559590461334,1
10,11,10,6,83.69441140674562,1
14,15,2,12,122.19455098175484,1
6,7,16,29,82.19467789814023,1
10,11,6,23,59.189053522146,1
16,17,17,24,60.361083921897595,1
2,3,7,13,118.61183276953878,1
16,17,18,5,112.8388402740454,1
4,5,13,14,79.38817952058078,1
2,3,8,11,113.066381031577,1
12,13,13,8,103.98066011914034,1
14,15,17,20,143.94569070501305,1
7,7,22,19,116.28655752928228,1
17,17,5,16,82.63548278533082,1
7,7,18,19,130.51405799279135,1
1,1,10,24,60.59462808803048,1
2,3,0,1,55.75276875428871,1
2,3,9,7,114.10447176630024,1
19,19,0,14,78.45729391969859,1
11,11,10,3,146.75869789858228,1
5,5,17,17,127.85102206507646,1
7,7,4,15,143.4085629634842,1
16,17,17,24,60.361083921897595,1
13,13,15,24,127.72922400938988,1
2,3,12,15,89.84578857329048,1
15,15,2,6,60.77538087814883,1
12,13,16,15,143.28889393311084,1
12,13,0,15,55.384998524770104,1
2,3,19,26,105.66259887731124,1
16,17,2,22,62.970851662157735,1
15,15,0,19,140.39688479484047,1
3,3,13,5,128.3759862113049,1
11,11,9,9,66.81463947854033,1
15,15,4,17,120.38417230781992,1
2,3,8,8,114.64706656769155,1
7,7,2,10,91.61382088319606,1
8,9,21,16,90.92206298817533,1
16,17,1,28,78.25501529307417,1
8,9,12,13,56.64712201358832,1
12,13,16,28,90.8110030501986,1
11,11,10,6,146.24942318210222,1
3,3,13,5,128.3759862113049,1
0,0,10,5,97.53308561939755,1
5,5,12,3,50.72634502083856,1
14,15,9,5,119.79645650665618,1
18,19,11,17,82.88357216539852,1
7,7,5,28,138.27145743760238,1
0,0,9,11,111.07888753027304,1
0,0,22,19,79.85774043571044,1
0,0,9,11,111.07888753027304,1
8,9,13,9,55.39918201188513,1
4,5,5,29,84.41780573255653,1
1,1,8,9,65.92315282334121,1
15,15,3,25,127.60911135661844,1
0,0,22,27,142.16661552521677,1
15,15,2,6,60.77538087814883,1
19,19,0,10,114.41475842571266,1
18,19,1,14,72.38341441216174,1
19,19,23,21,57.30529047509647,1
13,13,15,24,127.72922400938988,1
13,13,7,18,135.20144629622206,1
4,5,4,29,80.38220727910492,1
6,7,10,22,139.58624039735616,1
5,5,21,18,58.225539837274944,1
8,9,11,8,85.89866353239879,1
2,3,12,14,62.713183554898734,1
19,19,18,19,97.53473500663031,1
17,17,23,20,118.07942046465838,1
10,11,23,1,82.3520488644036,1
7,7,9,8,51.85743732081514,1
12,13,16,15,143.28889393311084,1
2,3,7,13,118.61183276953878,1
11,11,9,8,60.074915871593944,1
9,9,8,1,88.62098883826289,1
4,5,20,13,130.8189804152271,1
1,1,14,15,105.23813040855362,1
14,15,17,20,143.94569070501305,1
1,1,7,17,116.02090000992123,1
10,11,7,11,129.27732493300064,1
14,15,17,20,143.94569070501305,1
8,9,12,13,56.64712201358832,1
8,9,3,27,143.8123650132704,1
14,15,2,0,123.32179151309582,1
10,11,11,10,119.17341282127386,1
13,13,10,6,133.71207898870492,1
13,13,1,28,112.28399451881212,1
8,9,4,15,67.03196473670802,1
3,3,13,19,76.73957971808449,1
4,5,4,14,54.312533168710885,1
6,7,0,14,54.11935220103481,1
4,5,5,29,84.41780573255653,1
19,19,0,14,78.45729391969859,1
7,7,11,10,107.46806641060049,1
2,3,23,23,144.8363780058219,1
2,3,9,20,122.12620422529017,1
1,1,10,24,60.59462808803048,1
5,5,12,1,116.92326559754277,1
17,17,5,26,55.651718489692456,1
0,0,1,8,140.97113645448312,1
3,3,21,10,101.6101010945554,1
7,7,15,27,64.06590688231492,1
2,3,8,8,114.64706656769155,1
1,1,21,17,148.3022038750573,1
7,7,18,19,130.51405799279135,1
7,7,22,17,78.11177430206911,1
1,1,20,24,137.3010804334145,1
9,9,18,26,130.002496485229,1
6,7,10,3,50.65872420808898,1
3,3,9,8,116.72738209377292,1
1,1,7,17,116.02090000992123,1
16,17,10,10,72.03780625943683,1
6,7,16,29,82.19467789814023,1
8,9,21,16,90.92206298817533,1
16,17,18,5,112.8388402740454,1
15,15,18,22,67.95318554430352,1
9,9,23,24,64.87804783129434,1
1,1,23,22,115.91909090472356,1
7,7,14,17,138.08719713980025,1
3,3,6,28,149.95785429193063,1
14,15,9,5,119.79645650665618,1
18,19,6,9,61.621942419077904,1
15,15,3,9,97.20573489668264,1
0,0,21,22,63.59677052357049,1
11,11,10,3,146.75869789858228,1
13,13,15,19,101.64398121469344,1
9,9,11,13,55.313793574697186,1
4,5,18,25,110.37974058512576,1
6,7,6,6,78.02568083609584,1
2,3,23,0,70.37138736731346,1
19,19,17,6,114.61324922503724,1
15,15,14,23,107.12514037786988,1
12,13,16,15,143.28889393311084,1
6,7,1,22,147.7296579006021,1
7,7,11,23,58.262747443079064,1
8,9,14,15,75.64536779654347,1
15,15,17,5,58.2041792997522,1
1,1,8,9,65.92315282334121,1
15,15,15,7,79.1480091865294,1
0,0,14,0,77.23271592244923,1
7,7,20,8,89.91110860448282,1
13,13,15,19,101.64398121469344,1
19,19,9,21,83.46270441435564,1
19,19,17,7,72.96896374610827,1
7,7,15,27,64.06590688231492,1
7,7,18,19,130.51405799279135,1
11,11,8,25,56.74802526323145,1
8,9,1,3,63.36175210107605,1
5,5,21,12,52.82704803042368,1
2,3,9,7,114.10447176630024,1
3,3,18,18,72.2348591838941,1
9,9,14,13,61.19306721786163,1
8,9,3,27,143.8123650132704,1
2,3,13,18,79.01366642845169,1
17,17,6,14,140.84900814056027,1
2,3,20,29,102.1630778167726,1
6,7,16,29,82.19467789814023,1
16,17,7,19,67.42133049589444,1
14,15,9,5,119.79645650665618,1
12,13,16,15,143.28889393311084,1
12,13,0,15,55.384998524770104,1
2,3,20,18,95.16787917216824,1
4,5,13,14,79.38817952058078,1
2,3,19,26,105.66259887731124,1
19,19,9,21,83.46270441435564,1
4,5,20,13,130.8189804152271,1
8,9,1,3,63.36175210107605,1
6,7,10,9,106.83501764033512,1
16,17,17,24,60.361083921897595,1
5,5,17,17,127.85102206507646,1
19,19,5,26,88.04818959435151,1
1,1,10,24,73.989283963295,1
15,15,16,16,148.39291797746097,1
7,7,5,28,138.27145743760238,1
13,13,21,5,136.16694964251957,1
11,11,19,9,82.46482699290071,1
11,11,9,8,60.074915871593944,1
2,3,19,26,105.66259887731124,1
6,7,10,19,80.455451586126,1
4,5,18,25,110.37974058512576,1
15,15,3,25,127.60911135661844,1
19,19,0,10,114.41475842571266,1
3,3,9,8,116.72738209377292,1
10,11,20,6,83.89565115536828,1
3,3,18,6,116.75205696859568,1
1,1,11,0,145.8980353711268,1
10,11,3,28,97.0385188884336,1
17,17,13,5,112.2696317874898,1
0,0,1,8,140.97113645448312,1
18,19,10,0,125.44865067399635,1
2,3,23,23,144.8363780058219,1
18,19,6,17,88.47345207425084,1
12,13,8,10,75.76960398445478,1
12,13,10,1,133.50277949958695,1
2,3,9,7,114.10447176630024,1
19,19,18,6,116.15663053493545,1
12,13,13,8,103.98066011914034,1
11,11,21,24,114.0845169938883,1
0,0,4,29,111.23727497257684,1
3,3,13,19,69.66205068751087,1
4,5,4,29,80.38220727910492,1
7,7,1,8,52.854158672842146,1
18,19,6,9,61.621942419077904,1
17,17,17,6,135.10468430506077,1
9,9,14,13,61.19306721786163,1
6,7,5,19,92.3515028559759,1
5,5,17,17,127.85102206507646,1
5,5,1,6,137.36783767303504,1
19,19,12,4,120.26122909929984,1
16,17,22,17,52.15839225133886,1
11,11,9,8,60.074915871593944,1
19,19,0,14,78.45729391969859,1
17,17,12,22,77.2831089793741,1
16,17,22,17,52.15839225133886,1
8,9,11,8,85.89866353239879,1
1,1,19,1,128.20821074847726,1
9,9,20,21,140.5185095254557,1
8,9,8,6,91.14314831334984,1
18,19,19,10,86.81319674616266,1
10,11,20,6,83.89565115536828,1
11,11,1,26,84.83768781606797,1
8,9,11,8,85.89866353239879,1
5,5,21,18,58.225539837274944,1
18,19,6,9,61.621942419077904,1
5,5,0,3,124.26939742475504,1
16,17,10,10,72.03780625943683,1
5,5,18,29,67.32618878552418,1
9,9,8,1,88.62098883826289,1
16,17,4,6,88.83979544574964,1
3,3,13,19,69.66205068751087,1
16,17,2,22,62.970851662157735,1
1,1,10,24,60.59462808803048,1
9,9,23,24,64.87804783129434,1
10,11,16,6,91.23813135384738,1
10,11,3,28,97.0385188884336,1
10,11,11,10,119.17341282127386,1
19,19,18,17,94.29329277294777,1
0,0,17,3,100.4628351176308,1
3,3,9,8,116.72738209377292,1
4,5,18,25,110.37974058512576,1
16,17,10,10,72.03780625943683,1
10,11,11,10,119.17341282127386,1
17,17,5,18,72.20425844464114,1
11,11,18,27,76.78292537198394,1
18,19,6,9,61.621942419077904,1
1,1,16,26,56.56242344101861,1
19,19,0,14,78.45729391969859,1
4,5,20,13,130.8189804152271,1
8,9,18,0,136.53470696118484,1
13,13,9,13,97.08161750116318,1
4,5,18,25,110.37974058512576,1
16,17,4,6,88.83979544574964,1
2,3,19,26,105.66259887731124,1
2,3,12,15,89.84578857329048,1
16,17,15,27,109.65967570314476,1
2,3,2,9,128.88150662494076,1
3,3,4,9,113.00103746578408,1
11,11,14,4,77.3832011981999,1
16,17,7,2,109.36184483929044,1
8,9,17,4,96.561187057339,1
8,9,3,27,143.8123650132704,1
4,5,1,15,139.66644740012345,1
11,11,21,24,114.0845169938883,1
13,13,21,5,136.16694964251957,1
8,9,14,15,75.64536779654347,1
5,5,0,20,112.55714402122484,1
19,19,9,3,88.55591919439765,1
6,7,19,17,67.9479187739317,1
4,5,14,19,116.55297737672436,1
2,3,13,18,79.01366642845169,1
8,9,18,0,136.53470696118484,1
18,19,12,26,60.22520010386705,1
9,9,8,1,88.62098883826289,1
12,13,8,10,75.76960398445478,1
11,11,20,1,58.634597912255046,1
18,19,10,0,125.44865067399635,1
2,3,23,23,144.8363780058219,1
19,19,9,21,83.46270441435564,1
14,15,17,20,143.94569070501305,1
12,13,13,8,103.98066011914034,1
2,3,2,9,128.88150662494076,1
15,15,4,17,120.38417230781992,1
8,9,23,2,134.45479788059467,1
12,13,16,15,143.28889393311084,1
15,15,3,9,97.20573489668264,1
17,17,22,26,122.76311756096412,1
0,0,21,22,63.59677052357049,1
17,17,5,18,72.20425844464114,1
7,7,4,3,54.20917657395212,1
19,19,2,25,59.48160270371746,1
16,17,10,10,72.03780625943683,1
2,3,4,22,125.50198118853004,1
2,3,23,23,144.8363780058219,1
18,19,2,23,59.88547150789741,1
5,5,19,0,76.17409945141638,1
5,5,21,18,58.225539837274944,1
10,11,10,6,83.69441140674562,1
19,19,8,28,73.35375977367026,1
6,7,5,19,92.3515028559759,1
1,1,14,15,105.23813040855362,1
2,3,8,8,114.64706656769155,1
7,7,15,27,64.06590688231492,1
17,17,2,25,148.1547913043181,1
1,1,10,24,60.59462808803048,1
17,17,23,20,118.07942046465838,1
16,17,22,17,52.15839225133886,1
3,3,21,10,101.6101010945554,1
19,19,9,13,106.08021310188556,1
6,7,1,22,147.7296579006021,1
13,13,17,3,112.61784415642144,1
3,3,18,18,72.2348591838941,1
17,17,5,16,82.63548278533082,1
0,0,7,9,112.52321855618044,1
10,11,6,23,59.189053522146,1
11,11,20,1,58.634597912255046,1
13,13,7,18,135.20144629622206,1
11,11,7,28,133.20976231445323,1
8,9,17,4,96.561187057339,1
15,15,18,24,72.89338791887192,1
14,15,1,24,110.41728128799832,1
1,1,10,24,60.59462808803048,1
8,9,1,3,63.36175210107605,1
15,15,16,16,148.39291797746097,1
5,5,21,12,52.82704803042368,1
16,17,17,24,60.361083921897595,1
3,3,13,5,128.3759862113049,1
7,7,1,8,52.854158672842146,1
13,13,7,18,135.20144629622206,1
