pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,penalty_points,personal_position,rain_forecast,collision
17,17,6,17,252.97014414542812,85,35,22,8,5,1,1
15,15,17,3,217.05562863593155,93,88,13,1,5,0,0
3,3,19,9,127.53301558817525,14,96,34,8,5,1,1
0,0,7,12,130.162190530154,37,37,13,3,9,0,1
17,17,23,14,193.439456847731,57,64,11,5,2,0,0
11,11,3,24,253.56404787859617,22,55,22,7,2,1,1
8,9,14,3,235.5058914745959,5,5,19,4,3,1,0
10,11,20,27,300.9578562688189,46,88,23,9,13,0,1
7,7,5,2,340.1937789913242,62,37,26,10,9,0,0
16,17,17,18,76.97373732319215,53,14,64,0,15,0,1
19,19,22,22,265.4156031368159,45,10,29,8,10,0,0
11,11,3,9,206.31217602176935,20,32,11,6,17,1,1
5,5,21,28,294.63612252652865,21,3,55,1,17,0,1
15,15,21,27,252.30311734744117,14,94,30,3,4,0,0
15,15,19,20,295.2938838190547,25,87,62,9,17,1,1
0,0,19,13,326.9208085152538,49,75,29,3,14,1,1
12,13,8,21,114.67388869146708,76,12,3,2,19,1,1
2,3,3,21,238.7782233265819,77,25,31,7,18,1,1
13,13,18,11,68.13043026250982,44,50,8,10,19,1,1
16,17,21,14,220.29123074654268,98,53,51,5,9,0,0
8,9,19,20,89.84810311344894,6,6,63,3,17,0,1
16,17,0,2,324.0838071415956,44,83,22,6,10,1,1
7,7,20,6,323.8763789873646,2,66,23,9,18,1,1
17,17,23,13,303.6020647483192,19,86,34,4,14,1,1
1,1,18,28,144.99265068546913,63,43,22,0,11,0,1
10,11,15,24,227.72386150168245,68,75,55,5,19,0,1
7,7,0,16,265.95301959005275,5,74,29,9,19,1,1
0,0,11,9,342.3869320136469,36,67,64,8,19,0,1
10,11,14,17,127.87554255687031,75,82,2,9,3,1,1
18,19,11,8,163.7172045615331,7,74,34,11,17,1,1
19,19,10,2,105.74374570976816,39,68,7,5,11,0,1
10,11,15,4,290.11638947447557,6,87,31,0,4,1,1
15,15,10,16,152.10446361224612,72,6,37,10,3,0,0
5,5,16,9,78.60118047358922,48,14,17,8,4,1,1
14,15,15,25,57.888200703825945,28,38,56,1,8,0,1
10,11,19,28,223.86589201146708,96,37,11,5,15,0,1
17,17,1,14,135.73495612663694,69,61,51,8,3,0,1
18,19,6,14,91.83133314138836,2,17,6,3,1,1,1
0,0,16,22,66.84754182218565,72,51,23,6,20,0,1
13,13,14,1,292.1396265053286,84,79,35,1,18,0,0
6,7,13,17,83.80568262377392,48,31,17,7,17,0,1
15,15,9,18,124.81321460408788,27,82,36,7,17,1,1
19,19,13,28,135.29500245340827,87,40,33,1,13,1,1
19,19,4,8,166.35228705756694,83,34,31,10,20,0,1
3,3,10,20,65.11159832730381,63,64,7,5,15,1,1
6,7,22,13,112.68932255752524,85,32,49,9,12,1,1
3,3,1,1,138.35178099611727,81,90,29,2,4,1,1
11,11,8,11,75.91530155985673,62,24,18,7,14,1,1
9,9,5,21,143.68442271166933,36,35,56,4,3,1,1
19,19,15,29,72.44333788416546,99,57,36,3,19,1,1
13,13,22,24,207.4113177079135,52,92,17,5,13,0,1
18,19,6,20,66.57209662304588,89,11,18,3,11,0,1
5,5,9,10,119.84819338665028,46,62,29,3,16,1,1
17,17,22,2,324.5467532937857,38,77,27,2,14,1,1
6,7,15,28,298.1627475390941,65,61,15,1,17,0,1
0,0,15,5,258.03034385765113,44,38,64,6,16,1,1
13,13,5,2,122.9261767711789,36,81,50,9,18,0,1
19,19,5,11,214.00039793425287,34,35,28,1,8,1,1
11,11,7,17,281.6973703770491,92,18,59,7,12,0,1
2,3,20,5,122.66645674134028,46,12,2,4,17,1,1
7,7,16,4,198.44725843550663,76,80,11,6,17,1,1
8,9,21,14,53.44016323989472,87,84,17,11,17,1,1
19,19,15,2,345.7392224999398,57,15,3,3,8,0,0
7,7,18,26,287.10309419153367,87,72,57,7,18,1,1
10,11,9,4,340.2452357977818,84,77,40,10,7,0,0
0,0,20,9,190.45291427214468,20,24,24,9,14,0,1
1,1,4,12,333.0286472170716,35,74,15,0,12,1,1
1,1,7,22,146.3353691587508,94,80,57,10,5,0,1
14,15,3,6,97.31018934319324,58,79,23,4,13,1,1
2,3,14,8,216.8041599606194,42,76,29,7,18,0,1
5,5,22,10,87.42333451061593,6,46,52,6,10,0,1
5,5,3,27,319.19407743457435,44,43,10,7,20,0,1
19,19,4,4,100.1721312244912,87,76,35,11,3,1,1
5,5,7,4,166.09869038069513,47,8,36,7,7,0,0
19,19,0,28,213.90990033162137,84,66,1,2,20,1,1
4,5,2,19,301.0459820608918,98,57,17,6,18,0,1
5,5,11,27,119.17894815664702,52,5,34,0,4,1,1
13,13,7,27,240.18175860926672,23,29,58,8,19,1,1
14,15,22,23,349.4754088523525,62,57,19,7,15,0,1
1,1,18,7,315.595711809549,66,43,65,8,11,1,1
0,0,17,11,301.90838344537195,28,84,40,8,17,0,1
9,9,14,9,293.52658654005154,44,54,51,8,7,0,0
7,7,9,0,72.02993348631941,46,10,47,6,9,1,1
8,9,18,13,249.49626297540067,62,23,9,6,11,1,1
17,17,13,27,99.48697835942755,47,63,52,5,16,0,1
1,1,6,1,57.56748200388638,85,65,57,4,7,0,1
1,1,3,17,261.91724132430613,16,1,5,8,20,0,1
11,11,21,2,209.49058068643384,71,69,24,4,14,0,0
2,3,3,28,214.93207016190203,79,62,61,2,18,0,1
11,11,10,0,51.14284005871564,58,78,53,5,7,1,1
3,3,9,9,269.31822002763505,48,91,43,5,14,0,0
18,19,2,0,305.0927879322473,59,26,38,2,15,0,0
8,9,6,19,169.6613587308965,0,22,46,8,19,1,1
4,5,21,28,234.81302761455515,38,13,2,5,17,1,1
16,17,21,25,73.15988199798515,85,73,3,3,11,1,1
6,7,7,13,77.69305481501203,56,81,25,5,2,0,1
11,11,20,25,206.4714723812146,75,32,62,7,7,0,0
7,7,5,18,342.3689932435549,70,37,34,9,15,0,1
19,19,19,21,183.9198513324613,16,9,13,1,16,0,1
13,13,23,10,267.3439085841258,60,96,57,9,2,0,0
19,19,5,29,187.98444479522695,99,81,12,1,1,1,1
0,0,14,19,342.24677377363804,51,96,27,2,11,1,1
14,15,9,11,309.64097562105917,46,86,29,9,4,0,0
16,17,20,27,103.02848115638751,13,73,58,10,15,1,1
6,7,20,23,273.84872701043525,14,83,30,8,8,0,0
4,5,5,5,257.08054153706865,80,73,47,9,16,0,1
16,17,11,19,114.05440338643656,90,43,6,5,15,1,1
10,11,23,8,106.26381327710271,25,62,9,10,17,1,1
3,3,21,17,307.92372279469635,32,41,11,11,15,0,1
13,13,16,13,166.489588048692,47,84,40,7,2,1,1
5,5,5,15,191.45658049971811,34,42,18,0,5,1,1
7,7,23,13,245.37227457573923,45,21,48,6,12,1,1
8,9,14,24,304.24197482542013,16,74,44,2,19,1,1
17,17,20,24,238.5353930481695,77,75,4,8,18,1,1
6,7,5,24,192.7059412298429,44,3,53,11,4,1,1
1,1,22,7,78.87015833865654,87,59,30,11,16,0,1
7,7,4,15,173.49934882889798,12,49,34,1,19,0,0
15,15,16,6,234.44196410668283,22,19,54,5,12,0,0
6,7,5,21,221.69990222066895,95,53,15,6,8,1,1
14,15,19,8,111.3326202424044,64,82,62,3,17,1,1
1,1,13,0,141.5480918969979,73,47,14,4,12,0,1
12,13,1,15,260.95509827765414,53,32,60,10,20,0,1
15,15,19,9,205.19489247168903,24,67,11,2,13,1,1
3,3,17,0,318.02944752087393,19,52,9,9,7,1,1
12,13,3,15,208.943521387238,6,50,37,1,15,0,0
3,3,10,25,306.0530983594548,99,16,54,4,2,1,1
2,3,19,14,145.6442429074698,7,29,23,8,3,1,1
10,11,3,6,254.0342337840472,24,94,30,4,10,1,1
18,19,0,18,87.21039802911606,26,63,9,7,17,0,1
4,5,11,26,347.0794110179778,84,51,56,8,13,1,1
11,11,16,2,275.61385643720865,2,1,36,2,2,0,0
5,5,20,29,84.30461238376758,14,28,56,11,8,1,1
19,19,23,13,291.9323504798395,63,95,40,5,16,1,1
5,5,9,2,83.4807083614525,21,26,2,3,7,1,1
3,3,10,21,296.34940411454585,55,4,4,8,3,1,1
5,5,10,14,333.4493884140575,28,71,38,11,9,1,1
17,17,4,22,58.970282105407875,99,84,23,8,10,1,1
17,17,8,1,140.96267088250818,19,66,31,4,14,0,1
17,17,7,6,210.59859755005925,85,69,22,4,16,1,1
9,9,0,9,270.6870432266178,39,8,35,4,13,1,1
17,17,0,27,79.80916085283963,7,49,27,2,4,1,1
13,13,16,24,154.65914213326042,62,24,28,4,2,0,0
11,11,0,0,168.12050163923644,48,16,10,6,9,0,0
5,5,14,16,258.9234719454763,94,29,45,0,3,1,1
7,7,19,6,240.83235635256736,77,92,25,7,3,0,0
18,19,16,1,66.60670804477006,29,94,21,3,3,0,1
10,11,19,21,273.59719743631814,12,71,63,2,12,1,1
9,9,4,28,175.8557039745851,80,84,21,5,14,1,1
18,19,13,3,191.61818595649652,34,80,65,4,18,1,1
9,9,22,3,236.03340585015792,50,39,49,2,9,0,0
12,13,13,4,232.22118250354308,58,30,64,11,14,0,1
7,7,19,20,237.76145657879272,18,8,52,10,7,0,0
0,0,0,11,275.9239671201349,90,63,53,0,19,1,1
17,17,8,9,59.88775795092798,43,35,51,7,7,0,1
5,5,9,16,158.15013918661518,34,76,51,3,3,1,1
17,17,14,0,325.43169421826434,2,53,23,10,10,0,0
16,17,17,24,261.34283358749735,78,40,11,3,8,0,0
3,3,10,21,128.56583753633896,47,64,10,8,8,1,1
16,17,3,8,218.31020958247112,23,38,46,9,19,0,1
18,19,18,12,78.38123110194626,26,8,42,10,18,0,1
1,1,14,20,262.41571354147703,9,77,54,11,5,1,1
16,17,11,12,82.77934810548469,1,65,8,11,6,1,1
4,5,6,17,253.63232074336224,1,57,43,2,20,1,1
10,11,12,1,104.0362529822019,20,21,17,8,18,1,1
16,17,20,23,100.09286621266762,43,82,41,6,2,0,1
16,17,14,1,282.126823756315,5,18,46,2,4,0,0
6,7,18,17,50.955445031706816,72,5,38,0,9,0,1
3,3,12,20,121.26576099856118,84,76,3,1,19,0,1
11,11,3,14,275.7819273890365,86,33,48,5,16,0,0
12,13,0,22,285.04097645984893,66,5,26,10,1,0,0
7,7,17,3,311.27057630511626,96,61,33,7,16,0,1
9,9,22,10,116.17507026482592,74,56,18,11,5,0,1
11,11,7,10,56.629937410623256,70,19,3,8,10,1,1
9,9,15,12,240.14537387078877,68,79,20,6,17,0,1
1,1,2,13,188.23973258902393,51,46,28,7,8,0,0
17,17,10,11,247.85976290803129,80,84,65,0,6,0,0
19,19,23,29,143.78061854811023,15,33,1,4,7,1,1
1,1,19,23,234.59836042278593,41,12,16,8,3,0,0
14,15,3,24,285.3627752925649,67,78,30,0,7,0,0
10,11,5,19,181.6913182586879,74,29,20,10,5,1,1
14,15,21,4,57.277249716727574,69,39,26,4,16,1,1
4,5,16,14,54.21616894581058,61,39,24,6,18,1,1
4,5,16,17,85.72541156348359,92,74,48,2,13,0,1
5,5,15,18,294.36885667657197,96,64,10,11,13,0,1
13,13,12,13,187.9856955079132,27,38,57,3,10,0,0
6,7,4,22,114.77483057871277,8,32,58,2,11,0,1
18,19,7,25,159.3258296506476,91,93,35,8,6,1,1
7,7,6,22,278.57831391542624,43,67,16,4,19,1,1
4,5,0,0,96.76818689208932,88,85,13,3,2,1,1
5,5,23,13,198.73133519739915,66,75,60,10,11,1,1
13,13,19,14,288.30465539451967,39,88,60,1,8,0,0
2,3,4,13,349.57103833095425,8,59,49,6,9,0,0
11,11,5,2,277.75954333610383,22,86,20,6,11,0,1
18,19,5,16,76.66201957413908,6,64,57,7,2,0,1
11,11,9,3,296.35408980534135,94,33,33,3,19,0,0
15,15,21,13,145.4460545887251,4,77,15,4,4,0,1
4,5,13,12,342.7043396006433,59,82,48,11,8,0,0
5,5,13,2,290.5158378284678,69,42,45,0,1,1,0
17,17,8,16,159.6548381148362,67,21,9,4,11,0,1
3,3,17,9,250.99700071046257,2,3,9,10,8,0,0
11,11,14,13,205.27749286567385,21,90,49,3,19,1,1
16,17,0,17,111.62017590154008,9,28,11,8,6,1,1
11,11,14,20,154.48648899110722,52,19,60,8,12,1,1
19,19,20,13,285.04796073132286,79,15,6,0,5,1,1
14,15,19,13,198.256204837956,71,61,65,4,18,0,0
15,15,3,13,170.36180203025506,3,34,39,6,15,1,1
7,7,2,9,222.7984068663637,57,29,6,3,5,0,0
8,9,9,10,246.78650605289448,84,9,37,5,4,0,0
4,5,2,23,104.6717279485586,7,90,33,3,16,1,1
6,7,0,26,212.18740517180296,74,1,55,5,16,0,1
14,15,3,20,70.53206639711003,61,42,3,11,18,1,1
7,7,14,22,158.2359928679828,40,60,1,9,1,0,0
2,3,3,9,273.12340221919766,98,27,46,2,5,1,1
19,19,0,15,342.2968243877002,89,43,65,10,17,0,1
8,9,7,27,129.46634545970264,45,88,59,4,1,0,1
17,17,16,13,268.1007019204119,42,11,27,7,20,0,1
17,17,15,15,237.51433777483712,83,59,37,8,9,0,0
17,17,14,29,54.495375472889485,69,66,3,6,5,0,1
0,0,1,14,169.60026213413664,16,68,65,3,6,0,0
14,15,20,11,231.2810957210252,11,38,17,4,5,1,1
16,17,16,3,317.22755718183544,21,64,7,10,10,1,1
10,11,17,9,188.22513288616088,2,84,14,7,8,0,1
3,3,11,21,115.33725634552792,45,37,41,11,6,1,1
3,3,13,14,233.2630130187656,55,73,56,0,1,1,1
6,7,14,15,280.44155222105843,40,2,46,7,1,1,1
14,15,11,25,125.35517692870177,82,9,30,7,10,1,1
2,3,0,26,173.45492802462942,77,98,32,2,8,0,0
13,13,10,8,186.3473485937284,3,51,8,5,6,0,0
1,1,12,10,123.91277362862924,30,69,47,0,5,0,1
4,5,21,8,113.46996280391696,32,53,14,5,3,1,1
4,5,13,13,278.68109978275504,1,34,10,11,8,1,1
17,17,15,17,132.29479222707542,90,40,13,3,15,1,1
7,7,17,19,187.28177676235376,63,63,58,4,13,1,1
19,19,12,16,324.01900346070295,61,17,15,11,8,0,0
17,17,13,23,270.98843611309525,64,26,27,10,17,1,1
16,17,12,21,195.75138751198483,32,75,59,6,14,0,1
10,11,18,0,61.589284843836566,57,31,8,3,7,1,1
1,1,22,2,318.24822252293984,44,94,24,2,3,0,0
1,1,16,15,100.072333712079,83,89,2,9,6,1,1
16,17,15,23,172.15335325318992,26,53,25,4,20,0,1
9,9,2,9,58.62135576008761,35,44,59,2,16,1,1
7,7,9,1,99.53311784293224,77,85,10,1,7,0,1
18,19,9,18,220.36455681657557,71,76,37,1,17,1,1
12,13,4,0,325.3761335426801,0,21,61,0,1,0,0
3,3,20,1,88.1467202910731,57,84,62,3,7,1,1
16,17,10,6,131.70392422339867,51,56,12,1,2,0,1
1,1,1,5,215.59668391794116,38,76,45,10,1,1,1
6,7,7,28,122.4934370997344,45,59,32,3,17,0,1
13,13,8,17,273.5568083147324,38,89,39,3,10,1,1
14,15,18,7,252.75433735985484,23,85,16,11,7,1,1
15,15,15,15,227.6548924279868,10,75,64,0,19,1,1
10,11,22,13,254.65066377547177,38,8,14,11,8,1,1
19,19,18,21,344.0651308115966,19,23,57,1,15,1,1
2,3,19,28,198.17268991049343,9,14,13,6,1,1,1
2,3,0,25,112.91929419882447,57,15,52,0,8,0,1
4,5,12,4,269.46123807765696,34,28,32,0,16,0,0
9,9,14,25,201.69162953453343,26,92,40,0,19,0,1
10,11,5,10,278.08372329496905,60,84,17,10,17,1,1
3,3,22,2,192.63606428024545,31,49,37,11,1,1,1
0,0,1,16,308.70598653698033,92,15,23,0,19,1,1
7,7,22,6,123.11855330334184,49,1,3,4,8,1,1
19,19,23,23,327.80071005811607,29,5,11,9,19,1,1
19,19,9,8,212.62543010223897,30,85,56,1,20,0,0
9,9,19,11,202.8344732498936,67,33,3,9,14,1,1
2,3,14,15,201.75594012643856,98,42,56,2,12,0,0
19,19,0,11,252.59449644455344,13,0,9,2,4,1,1
1,1,12,24,67.84857658484829,89,44,42,8,9,0,1
13,13,12,1,251.2589283992377,26,82,1,9,15,1,1
5,5,22,1,318.12350338429286,9,75,63,4,18,1,1
1,1,2,1,248.5417372577444,56,79,8,2,19,0,0
11,11,23,14,116.5024635660332,33,32,51,4,17,0,1
5,5,1,16,233.70640676356743,8,97,65,10,6,0,1
7,7,7,26,247.03516931308147,99,43,58,5,20,0,1
13,13,21,22,280.95222278783183,77,95,51,8,10,0,0
12,13,18,11,158.6775984590463,3,46,1,10,3,0,0
15,15,6,11,126.98784530336285,43,72,62,2,14,1,1
6,7,10,18,112.5354160897482,65,83,57,1,12,1,1
9,9,20,7,316.60069164446213,24,42,54,2,14,0,0
0,0,6,3,74.51630304170143,52,95,54,3,9,0,1
3,3,7,14,149.7521753861277,49,43,4,5,13,0,1
12,13,7,22,239.05710103023475,67,19,23,2,11,0,1
0,0,13,2,227.79073622800937,74,20,36,0,17,1,1
2,3,1,27,224.92419643515507,53,46,41,5,7,0,0
8,9,18,21,50.64975163013958,25,1,2,8,16,1,1
3,3,2,8,312.78741206630946,5,17,4,4,3,0,0
1,1,23,1,244.57140950708177,49,6,25,8,17,0,1
12,13,23,16,177.6592307696084,72,76,47,2,15,1,1
6,7,1,17,314.5318971101766,15,15,65,10,19,1,1
2,3,9,14,187.73689014272645,34,65,56,7,10,1,1
2,3,6,17,179.51150874402427,15,77,3,10,11,0,1
9,9,10,10,330.87430616037955,17,71,51,7,6,1,1
19,19,13,23,179.21276053486372,24,35,29,4,19,1,1
19,19,20,4,109.75013681546724,31,74,25,8,16,1,1
13,13,13,29,263.43549610774534,61,71,50,9,8,1,1
3,3,22,11,346.4393813516069,75,61,15,4,16,1,1
13,13,10,6,185.7653299601348,30,47,3,2,11,1,1
3,3,6,23,336.86487814502135,7,81,52,4,10,0,1
16,17,5,28,225.1398298334822,69,90,21,11,4,1,1
18,19,23,24,307.07662254936065,68,62,58,10,16,0,1
8,9,0,23,55.21245522037377,51,69,58,1,20,1,1
2,3,11,17,279.3423134582777,3,53,29,4,13,1,1
1,1,4,1,170.51038969125162,38,50,29,0,13,0,0
1,1,20,10,289.5917636723353,32,52,31,7,13,1,1
17,17,0,23,205.89997177273423,64,23,8,2,14,1,1
14,15,22,27,341.51403976627563,11,16,53,4,9,0,0
14,15,7,3,323.5138653499569,96,98,25,5,13,1,1
5,5,12,7,72.32640316373298,65,49,42,4,13,0,1
16,17,13,11,191.8752518316214,5,29,17,9,18,0,1
3,3,5,7,192.04359543117903,15,76,28,6,5,0,0
8,9,19,26,260.1108241084864,7,10,53,8,18,1,1
3,3,23,16,163.96628157235517,87,77,37,6,2,1,1
8,9,0,28,297.7713036527942,32,77,14,2,16,1,1
15,15,18,7,103.36042830765348,8,45,17,5,16,0,1
4,5,3,17,116.33806622479376,23,56,23,2,16,0,1
3,3,1,11,123.69687166697588,21,50,18,6,15,0,1
8,9,11,27,336.6983014089945,20,15,7,11,1,0,1
10,11,3,14,199.4434586370821,7,93,1,0,19,0,1
1,1,15,13,174.18293597056507,52,66,12,5,6,1,1
14,15,18,19,60.44822361015696,13,23,25,1,10,0,1
13,13,2,9,129.10973201125796,37,70,9,8,14,0,1
17,17,5,14,145.1413914543653,93,19,34,5,6,1,1
16,17,18,8,202.0311179606378,52,50,15,6,2,0,0
2,3,15,15,87.84244731362702,89,2,53,9,11,1,1
8,9,21,14,69.4046610951123,4,95,13,3,16,0,1
11,11,4,25,200.29029163106944,81,37,33,4,10,1,1
7,7,18,14,213.71829471945665,20,64,28,3,3,0,0
0,0,12,6,140.34887320182264,22,72,36,7,7,1,1
7,7,19,9,162.44593187851842,3,61,56,10,5,0,1
13,13,19,5,217.89231628415695,20,20,38,10,13,1,1
11,11,22,14,192.77408276254332,91,9,27,8,16,1,1
11,11,9,20,243.34672706145668,81,65,36,8,19,0,1
7,7,16,11,217.8634787062507,93,88,13,8,1,1,1
9,9,19,24,139.58108234773368,41,74,8,1,5,1,1
13,13,20,28,341.89593625234,96,27,28,0,17,0,1
8,9,22,28,305.8209416966364,90,50,36,11,8,1,1
13,13,9,18,137.94164966637504,85,89,61,9,8,1,1
3,3,21,25,260.1677442766788,42,65,14,8,5,0,0
1,1,9,10,222.59478245279985,11,34,9,10,20,1,1
9,9,11,3,139.16981644133924,10,45,59,6,19,0,1
0,0,11,11,65.08513695720917,57,55,29,0,6,1,1
3,3,20,7,257.03634536227423,44,45,5,1,13,1,1
6,7,9,15,181.5697926293055,26,92,52,2,20,0,0
6,7,5,15,52.14750037297636,92,18,45,10,2,0,1
17,17,9,10,122.14928349159004,70,48,46,8,16,1,1
5,5,22,2,296.0581121688651,5,73,43,8,3,0,1
8,9,1,18,217.28824682641164,75,81,37,4,1,0,0
9,9,23,26,209.97472450452125,65,29,47,10,14,0,1
8,9,21,29,128.25121254985095,27,98,44,4,15,1,1
2,3,13,4,97.4312995515816,19,90,58,9,13,0,1
3,3,12,24,102.02100648383824,12,23,55,5,12,0,1
14,15,6,1,274.07410004775136,43,83,28,9,19,1,1
16,17,6,13,186.61061674564812,97,67,20,10,6,0,0
15,15,6,21,92.2679669816282,61,41,64,10,13,0,1
18,19,19,23,126.20034027731522,16,19,18,8,4,1,1
1,1,20,29,83.64851244387691,86,81,11,11,8,1,1
12,13,5,24,192.4278912981605,36,16,38,6,1,1,1
9,9,12,20,293.525932427317,13,32,10,1,3,0,0
6,7,22,23,164.27113480057082,17,66,41,7,1,0,0
5,5,10,6,276.4772209829771,33,90,6,10,4,1,1
6,7,23,29,175.6387261982247,68,54,61,8,19,1,1
19,19,23,12,119.90008757012754,33,90,12,8,1,1,1
9,9,20,25,144.27555976757017,95,76,33,11,14,0,1
9,9,19,2,146.32333243667858,86,71,9,2,10,0,1
5,5,21,0,160.1466132020243,87,5,65,6,8,1,1
16,17,4,12,136.77179110465497,10,19,31,3,11,1,1
17,17,10,19,309.77245807512077,69,63,23,8,8,1,1
2,3,3,26,277.99142527479466,92,54,52,5,2,0,0
14,15,4,9,261.84018723846737,64,31,22,8,19,1,1
16,17,11,18,244.95647125601457,57,46,52,1,7,0,0
0,0,8,10,272.5069487087373,91,76,26,2,10,0,0
2,3,17,22,242.92390602388735,60,17,1,2,6,1,1
5,5,6,11,144.83537951704074,31,64,33,1,9,1,1
6,7,5,26,163.52329089544804,21,28,55,6,12,0,1
9,9,9,17,231.13730632687404,7,25,52,11,11,0,1
18,19,16,24,310.4714131554825,48,14,22,1,9,0,0
2,3,10,11,242.4495551470194,1,11,9,2,5,0,0
5,5,0,7,335.2500793901776,35,96,65,6,20,1,1
10,11,12,23,95.64095275346511,82,75,14,10,12,1,1
0,0,10,28,254.41591819253037,48,19,39,11,4,1,1
18,19,15,15,204.92068060615847,81,49,43,8,11,1,1
4,5,19,2,319.16364890792,53,71,3,1,10,0,0
0,0,21,24,285.06367561320394,69,54,23,1,16,0,1
11,11,19,2,306.9182533945334,35,8,5,9,13,1,1
6,7,14,1,157.88687899424488,3,31,48,0,1,0,0
16,17,6,25,143.58339554088187,91,56,56,10,11,1,1
0,0,5,2,162.67415449774234,18,33,18,0,4,1,0
19,19,16,13,257.9839316695751,49,46,23,1,10,0,0
15,15,9,28,76.15835221047412,96,51,27,10,11,1,1
0,0,15,23,233.31386649511907,70,9,15,8,4,0,0
12,13,3,8,108.92371882033864,59,14,51,3,10,0,1
2,3,16,16,232.56389776279468,65,96,52,1,6,0,0
8,9,15,27,342.34298755324244,22,81,2,10,2,1,1
19,19,21,26,92.86632327500338,45,13,4,5,12,0,1
4,5,11,24,162.6437329662799,1,49,9,6,9,1,1
8,9,6,14,296.6689711521478,30,93,11,5,9,1,1
8,9,18,28,265.29090652095556,83,69,7,6,7,0,1
3,3,19,22,99.12393865281147,34,35,26,2,16,1,1
18,19,20,0,239.57453410862976,87,29,58,11,19,0,1
3,3,16,24,230.1916808052547,61,74,22,10,2,1,1
16,17,9,11,141.30428779444475,21,30,22,0,8,0,1
5,5,11,7,307.723961993223,31,0,51,7,16,1,1
3,3,8,17,138.04916494976064,36,96,30,5,2,1,1
6,7,7,8,278.0244102973353,10,66,28,6,1,1,1
3,3,4,28,137.6747977976764,45,67,15,3,10,0,1
17,17,1,27,241.8598308365689,47,98,12,8,4,1,1
13,13,15,2,77.75047904882082,96,51,43,5,3,0,1
13,13,22,24,142.54750467530607,73,31,64,8,17,0,1
16,17,14,23,312.0813078122143,46,87,60,7,14,1,1
10,11,12,23,157.73140591216733,42,37,1,11,8,0,0
13,13,16,3,129.16382027064583,11,74,5,0,18,1,1
16,17,3,10,251.9087828242059,93,34,34,4,20,0,0
15,15,6,24,300.2120677350017,38,19,28,6,2,1,1
17,17,6,21,331.5985167708874,2,61,30,8,9,0,1
15,15,18,23,120.40830724740388,34,73,55,11,4,1,1
2,3,8,25,177.43219724527262,15,45,31,4,15,1,1
17,17,3,25,154.76396973539306,50,18,34,4,1,0,0
0,0,19,17,52.6847362898773,23,3,53,6,15,1,1
0,0,14,6,235.86664380753257,89,7,40,8,20,1,1
18,19,12,26,306.1782199276066,78,81,1,10,12,1,1
11,11,21,24,266.5859058132638,11,86,29,1,7,0,0
4,5,11,17,114.42210697146191,21,58,40,9,10,1,1
18,19,6,13,94.27581909089112,86,46,24,7,6,1,1
9,9,8,6,144.01620847600023,5,25,65,9,8,0,1
6,7,20,23,147.68945578591735,49,43,21,4,17,0,1
11,11,18,13,225.3369142007801,61,89,21,0,20,1,1
2,3,0,10,155.02912669295495,47,9,16,1,15,1,1
4,5,17,12,268.0336406328224,25,43,42,6,19,1,1
2,3,21,1,294.90023237578083,17,23,49,2,2,1,0
17,17,23,8,88.20835056149868,1,88,51,4,5,0,1
18,19,5,18,246.61804828490293,15,68,55,4,17,0,1
9,9,21,4,256.7289765829995,10,21,40,11,6,1,1
5,5,19,26,306.99019066654927,33,21,1,10,8,0,1
13,13,9,0,151.51788663197095,68,38,35,1,9,1,0
5,5,20,23,141.22043421865382,46,14,1,3,18,0,1
17,17,13,19,327.1733599680659,95,46,42,10,17,0,1
7,7,17,12,55.24439958297829,65,38,38,7,15,0,1
14,15,21,2,234.2653131883311,77,75,49,8,3,0,0
19,19,19,26,113.94374670967952,20,10,21,5,8,0,1
17,17,20,20,220.2824698789481,3,91,20,10,10,1,1
2,3,19,11,132.63117615404502,76,76,52,11,5,0,1
14,15,17,0,270.14265978488345,20,40,18,7,1,0,0
11,11,8,28,199.6512149615368,79,85,8,11,15,0,1
7,7,19,14,75.16487771982314,34,91,8,1,4,1,1
0,0,11,22,297.94992804944957,38,63,29,5,15,0,1
14,15,22,13,81.09791214713714,0,25,42,8,2,1,1
8,9,16,25,115.8604600551068,4,29,14,7,11,0,1
10,11,23,15,270.23782028662555,41,44,17,0,17,0,0
14,15,17,23,72.94263622997242,95,80,31,10,12,0,1
12,13,1,21,201.77152512874153,7,14,59,0,17,0,1
11,11,5,7,298.1733254009975,33,2,46,0,19,0,0
12,13,19,17,218.0879092641598,13,29,25,4,2,0,0
15,15,14,10,156.70463788592218,36,8,21,7,18,0,1
7,7,8,5,91.06573956439732,73,8,41,9,12,1,1
16,17,7,15,61.83957229399428,34,18,8,6,9,1,1
14,15,7,9,304.3806427387572,1,97,45,4,13,1,1
7,7,22,12,321.3487268930037,31,67,27,8,7,1,1
13,13,20,10,141.3553731141346,66,24,15,8,2,1,1
12,13,0,3,246.18108218164977,27,56,3,7,8,1,1
0,0,16,26,184.22792742983657,91,97,44,3,1,0,0
0,0,11,12,291.4169495255063,42,80,59,6,17,1,1
6,7,10,28,183.38421369731176,10,44,9,4,13,0,1
9,9,0,1,98.38990957631084,47,10,36,0,17,1,1
8,9,2,23,170.50493208447165,87,47,3,3,14,0,1
2,3,5,13,269.26621065904004,8,14,54,6,4,1,1
